wind_speed_mps,current_speed_mps,chain_model,link_count,ball_mass_kg,draft_m,model_depth_m
36.0,0.5,II,210,1200.0,1.067,27.872549297109565
36.0,0.5,II,210,1200.0,1.068,27.875121473525795
36.0,0.5,II,210,1200.0,1.069,27.87768097261189
36.0,0.5,II,210,1200.0,1.07,27.880227922952734
36.0,0.5,II,210,1200.0,1.071,27.882762451545485
36.0,0.5,II,210,1200.0,1.072,27.88528468382257
36.0,0.5,II,210,1200.0,1.073,27.88779474367445
36.0,0.5,II,210,1200.0,1.074,27.89029275347192
36.0,0.5,II,210,1200.0,1.075,27.892778834088148
36.0,0.5,II,210,1200.0,1.076,27.895253104920258
36.0,0.5,II,210,1200.0,1.077,27.897715683910455
36.0,0.5,II,210,1200.0,1.078,27.900166687567094
36.0,0.5,II,210,1200.0,1.079,27.902606230985057
36.0,0.5,II,210,1200.0,1.08,27.905034427866106
36.0,0.5,II,210,1200.0,1.081,27.907451390538668
36.0,0.5,II,210,1200.0,1.082,27.90985722997746
36.0,0.5,II,210,1200.0,1.083,27.91225205582258
36.0,0.5,II,210,1200.0,1.084,27.91463597639857
36.0,0.5,II,210,1200.0,1.085,27.91700909873299
36.0,0.5,II,210,1200.0,1.086,27.919371528574707
36.0,0.5,II,210,1200.0,1.087,27.92172337041185
36.0,0.5,II,210,1200.0,1.088,27.924064727489622
36.0,0.5,II,210,1200.0,1.089,27.92639570182765
36.0,0.5,II,210,1200.0,1.09,27.92871639423726
36.0,0.5,II,210,1200.0,1.091,27.93102690433815
36.0,0.5,II,210,1200.0,1.092,27.933327330575217
36.0,0.5,II,210,1200.0,1.093,27.935617770234693
36.0,0.5,II,210,1200.0,1.094,27.93789831946039
36.0,0.5,II,210,1200.0,1.095,27.94016907326941
36.0,0.5,II,210,1200.0,1.096,27.94243012556775
36.0,0.5,II,210,1200.0,1.097,27.94468156916561
36.0,0.5,II,210,1200.0,1.098,27.946923495792515
36.0,0.5,II,210,1200.0,1.099,27.94915599611211
36.0,0.5,II,210,1200.0,1.1,27.95137915973676
36.0,0.5,II,210,1200.0,1.101,27.953593075241944
36.0,0.5,II,210,1200.0,1.102,27.955797830180416
36.0,0.5,II,210,1200.0,1.103,27.95799351109608
36.0,0.5,II,210,1200.0,1.104,27.960180203537796
36.0,0.5,II,210,1200.0,1.105,27.962357992072775
36.0,0.5,II,210,1200.0,1.106,27.964526960299892
36.0,0.5,II,210,1200.0,1.107,27.966687190862796
36.0,0.5,II,210,1200.0,1.108,27.968838765462728
36.0,0.5,II,210,1200.0,1.109,27.970981764871276
36.0,0.5,II,210,1200.0,1.11,27.973116268942757
36.0,0.5,II,210,1200.0,1.111,27.9752423566266
36.0,0.5,II,210,1200.0,1.112,27.97736010597934
36.0,0.5,II,210,1200.0,1.113,27.979469594176592
36.0,0.5,II,210,1200.0,1.114,27.981570897524808
36.0,0.5,II,210,1200.0,1.115,27.983664091472736
36.0,0.5,II,210,1200.0,1.116,27.985749250622888
36.0,0.5,II,210,1200.0,1.117,27.98782644874263
36.0,0.5,II,210,1200.0,1.118,27.989895758775294
36.0,0.5,II,210,1200.0,1.119,27.99195725285104
36.0,0.5,II,210,1200.0,1.12,27.994011002297505
36.0,0.5,II,210,1200.0,1.121,27.996057077650327
36.0,0.5,II,210,1200.0,1.122,27.998095548663567
36.0,0.5,II,210,1200.0,1.123,28.00012648431994
36.0,0.5,II,210,1200.0,1.124,28.0021499528408
36.0,0.5,II,210,1200.0,1.125,28.004166021696115
36.0,0.5,II,210,1200.0,1.126,28.006174757614176
36.0,0.5,II,210,1200.0,1.127,28.008176226591345
36.0,0.5,II,210,1200.0,1.128,28.010170493901327
36.0,0.5,II,210,1200.0,1.129,28.01215762410473
36.0,0.5,II,210,1200.0,1.13,28.014137681058056
36.0,0.5,II,210,1200.0,1.131,28.01611072792285
36.0,0.5,II,210,1200.0,1.132,28.018076827174696
36.0,0.5,II,210,1200.0,1.133,28.020036040611878
36.0,0.5,II,210,1200.0,1.134,28.021988429364058
36.0,0.5,II,210,1200.0,1.135,28.023934053900966
36.0,0.5,II,210,1200.0,1.136,28.02587297404063
36.0,0.5,II,210,1200.0,1.137,28.027805248957677
36.0,0.5,II,210,1200.0,1.138,28.029730937191683
36.0,0.5,II,210,1200.0,1.139,28.03165009665492
36.0,0.5,II,210,1200.0,1.14,28.03356278464058
36.0,0.5,II,210,1200.0,1.141,28.03546905783041
36.0,0.5,II,210,1200.0,1.142,28.03736897230246
36.0,0.5,II,210,1200.0,1.143,28.039262583538665
36.0,0.5,II,210,1200.0,1.144,28.041149946432284
36.0,0.5,II,210,1200.0,1.145,28.043031115295406
36.0,0.5,II,210,1200.0,1.146,28.044906143865994
36.0,0.5,II,210,1200.0,1.147,28.046775085315335
36.0,0.5,II,210,1200.0,1.148,28.04863799225476
36.0,0.5,II,210,1200.0,1.149,28.050494916742892
36.0,0.5,II,210,1200.0,1.15,28.05234591029229
36.0,0.5,II,210,1200.0,1.151,28.05419102387636
36.0,0.5,II,210,1200.0,1.152,28.056030307935913
36.0,0.5,II,210,1200.0,1.153,28.05786381238581
36.0,0.5,II,210,1200.0,1.154,28.059691586621337
36.0,0.5,II,210,1200.0,1.155,28.061513679524694
36.0,0.5,II,210,1200.0,1.156,28.063330139471212
36.0,0.5,II,210,1200.0,1.157,28.06514101433558
36.0,0.5,II,210,1200.0,1.158,28.066946351497982
36.0,0.5,II,210,1200.0,1.159,28.06874619785005
36.0,0.5,II,210,1200.0,1.16,28.070540599800935
36.0,0.5,II,210,1200.0,1.161,28.07232960328306
36.0,0.5,II,210,1200.0,1.162,28.074113253757893
36.0,0.5,II,210,1200.0,1.163,28.075891596221766
36.0,0.5,II,210,1200.0,1.164,28.07766467521133
36.0,0.5,II,210,1200.0,1.165,28.07943253480924
36.0,0.5,II,210,1200.0,1.166,28.081195218649512
36.0,0.5,II,210,1200.0,1.167,28.082952769923025
36.0,0.5,II,210,1200.0,1.168,28.084705231382678
36.0,0.5,II,210,1200.0,1.169,28.086452645348796
36.0,0.5,II,210,1200.0,1.17,28.088195053714117
36.0,0.5,II,210,1200.0,1.171,28.089932497949096
36.0,0.5,II,210,1200.0,1.172,28.091665019106806
36.0,0.5,II,210,1200.0,1.173,28.09339265782784
36.0,0.5,II,210,1200.0,1.174,28.095115454345375
36.0,0.5,II,210,1200.0,1.175,28.096833448489832
36.0,0.5,II,210,1200.0,1.176,28.098546679693715
36.0,0.5,II,210,1200.0,1.177,28.100255186996268
36.0,0.5,II,210,1200.0,1.178,28.101959009048187
36.0,0.5,II,210,1200.0,1.179,28.103658184116007
36.0,0.5,II,210,1200.0,1.18,28.105352750086823
36.0,0.5,II,210,1200.0,1.181,28.10704274447261
36.0,0.5,II,210,1200.0,1.182,28.10872820441455
36.0,0.5,II,210,1200.0,1.183,28.110409166687532
36.0,0.5,II,210,1200.0,1.184,28.11208566770424
36.0,0.5,II,210,1200.0,1.185,28.113757743519518
36.0,0.5,II,210,1200.0,1.186,28.11542542983431
36.0,0.5,II,210,1200.0,1.187,28.117088762000076
36.0,0.5,II,210,1200.0,1.188,28.11874777502251
36.0,0.5,II,210,1200.0,1.189,28.120402503565717
36.0,0.5,II,210,1200.0,1.19,28.12205298195606
36.0,0.5,II,210,1200.0,1.191,28.123699244186156
36.0,0.5,II,210,1200.0,1.192,28.125341323918562
36.0,0.5,II,210,1200.0,1.193,28.12697925448964
36.0,0.5,II,210,1200.0,1.194,28.128613068913346
36.0,0.5,II,210,1200.0,1.195,28.130242799884755
36.0,0.5,II,210,1200.0,1.196,28.131868479783783
36.0,0.5,II,210,1200.0,1.197,28.133490140678845
36.0,0.5,II,210,1200.0,1.198,28.135107814330247
36.0,0.5,II,210,1200.0,1.199,28.13672153219379
36.0,0.5,II,210,1200.0,1.2,28.13833132542411
36.0,1.0,II,210,1200.0,0.654,5.499798651181415
36.0,1.0,II,210,1200.0,0.655,5.510076737141762
36.0,1.0,II,210,1200.0,0.656,5.525953323651588
36.0,1.0,II,210,1200.0,0.657,5.547428017757069
36.0,1.0,II,210,1200.0,0.658,5.574498334979389
36.0,1.0,II,210,1200.0,0.659,5.607159703662273
36.0,1.0,II,210,1200.0,0.66,5.645405473091915
36.0,1.0,II,210,1200.0,0.661,5.689226925346464
36.0,1.0,II,210,1200.0,0.662,5.738613290828681
36.0,1.0,II,210,1200.0,0.663,5.793551767418167
36.0,1.0,II,210,1200.0,0.664,5.854027543164893
36.0,1.0,II,210,1200.0,0.665,5.920023822432025
36.0,1.0,II,210,1200.0,0.666,5.991521855382372
36.0,1.0,II,210,1200.0,0.667,6.068500970690543
36.0,1.0,II,210,1200.0,0.668,6.150938611350983
36.0,1.0,II,210,1200.0,0.669,6.238810373441283
36.0,1.0,II,210,1200.0,0.67,6.332090047690335
36.0,1.0,II,210,1200.0,0.671,6.430749663692089
36.0,1.0,II,210,1200.0,0.672,6.534759536597741
36.0,1.0,II,210,1200.0,0.673,6.644088316112881
36.0,1.0,II,210,1200.0,0.674,6.758703037620089
36.0,1.0,II,210,1200.0,0.675,6.878569175243419
36.0,1.0,II,210,1200.0,0.676,7.003650696667716
36.0,1.0,II,210,1200.0,0.677,7.13391011952358
36.0,1.0,II,210,1200.0,0.678,7.2693085691475545
36.0,1.0,II,210,1200.0,0.679,7.409805837527283
36.0,1.0,II,210,1200.0,0.68,7.555360443241961
36.0,1.0,II,210,1200.0,0.681,7.705929692210963
36.0,1.0,II,210,1200.0,0.682,7.861469739060561
36.0,1.0,II,210,1200.0,0.683,8.021935648951635
36.0,1.0,II,210,1200.0,0.684,8.1872814596481
36.0,1.0,II,210,1200.0,0.685,8.357460243694913
36.0,1.0,II,210,1200.0,0.686,8.53242417052308
36.0,1.0,II,210,1200.0,0.687,8.712124568325335
36.0,1.0,II,210,1200.0,0.688,8.896511985551108
36.0,1.0,II,210,1200.0,0.689,9.085536251876738
36.0,1.0,II,210,1200.0,0.69,9.279146538514542
36.0,1.0,II,210,1200.0,0.691,9.477291417732717
36.0,1.0,II,210,1200.0,0.692,9.679918921466308
36.0,1.0,II,210,1200.0,0.693,9.886976598908232
36.0,1.0,II,210,1200.0,0.694,10.09841157297784
36.0,1.0,II,210,1200.0,0.695,10.313906947778875
36.0,1.0,II,210,1200.0,0.696,10.529412851225803
36.0,1.0,II,210,1200.0,0.697,10.743531369749428
36.0,1.0,II,210,1200.0,0.698,10.956215222530528
36.0,1.0,II,210,1200.0,0.699,11.16741892588843
36.0,1.0,II,210,1200.0,0.7,11.377098820724015
36.0,1.0,II,210,1200.0,0.701,11.585213095418133
36.0,1.0,II,210,1200.0,0.702,11.791721804244567
36.0,1.0,II,210,1200.0,0.703,11.996586881372483
36.0,1.0,II,210,1200.0,0.704,12.199772150548391
36.0,1.0,II,210,1200.0,0.705,12.401243330561648
36.0,1.0,II,210,1200.0,0.706,12.600968036610787
36.0,1.0,II,210,1200.0,0.707,12.798915777699412
36.0,1.0,II,210,1200.0,0.708,12.995057950201348
36.0,1.0,II,210,1200.0,0.709,13.189367827744698
36.0,1.0,II,210,1200.0,0.71,13.381820547572309
36.0,1.0,II,210,1200.0,0.711,13.57239309354411
36.0,1.0,II,210,1200.0,0.712,13.76106427595246
36.0,1.0,II,210,1200.0,0.713,13.947814708327225
36.0,1.0,II,210,1200.0,0.714,14.132626781410952
36.0,1.0,II,210,1200.0,0.715,14.315484634487575
36.0,1.0,II,210,1200.0,0.716,14.496374124249957
36.0,1.0,II,210,1200.0,0.717,14.675282791392554
36.0,1.0,II,210,1200.0,0.718,14.852199825115552
36.0,1.0,II,210,1200.0,0.719,15.027116025725569
36.0,1.0,II,210,1200.0,0.72,15.20002376551699
36.0,1.0,II,210,1200.0,0.721,15.370916948114346
36.0,1.0,II,210,1200.0,0.722,15.539790966454577
36.0,1.0,II,210,1200.0,0.723,15.70664265958243
36.0,1.0,II,210,1200.0,0.724,15.871470268428922
36.0,1.0,II,210,1200.0,0.725,16.034273390737397
36.0,1.0,II,210,1200.0,0.726,16.195052935296243
36.0,1.0,II,210,1200.0,0.727,16.353811075631434
36.0,1.0,II,210,1200.0,0.728,16.51055120330595
36.0,1.0,II,210,1200.0,0.729,16.665277880966357
36.0,1.0,II,210,1200.0,0.73,16.81799679527053
36.0,1.0,II,210,1200.0,0.731,16.96871470982278
36.0,1.0,II,210,1200.0,0.732,17.117439418236202
36.0,1.0,II,210,1200.0,0.733,17.264179697434834
36.0,1.0,II,210,1200.0,0.734,17.40894526130042
36.0,1.0,II,210,1200.0,0.735,17.551746714762107
36.0,1.0,II,210,1200.0,0.736,17.692595508419675
36.0,1.0,II,210,1200.0,0.737,17.831503893783857
36.0,1.0,II,210,1200.0,0.738,17.96848487921074
36.0,1.0,II,210,1200.0,0.739,18.103552186599828
36.0,1.0,II,210,1200.0,0.74,18.23672020891866
36.0,1.0,II,210,1200.0,0.741,18.368003968611013
36.0,1.0,II,210,1200.0,0.742,18.49741907693867
36.0,1.0,II,210,1200.0,0.743,18.62498169430088
36.0,1.0,II,210,1200.0,0.744,18.750708491570087
36.0,1.0,II,210,1200.0,0.745,18.874616612476427
36.0,1.0,II,210,1200.0,0.746,18.996723637068612
36.0,1.0,II,210,1200.0,0.747,19.11704754627337
36.0,1.0,II,210,1200.0,0.748,19.235606687570957
36.0,1.0,II,210,1200.0,0.749,19.35241974180007
36.0,1.0,II,210,1200.0,0.75,19.467505691100424
36.0,1.0,II,210,1200.0,0.751,19.580883787998225
36.0,1.0,II,210,1200.0,0.752,19.69257352563541
36.0,1.0,II,210,1200.0,0.753,19.802594609140314
36.0,1.0,II,210,1200.0,0.754,19.910966928134233
36.0,1.0,II,210,1200.0,0.755,20.017710530365665
36.0,1.0,II,210,1200.0,0.756,20.122845596460575
36.0,1.0,II,210,1200.0,0.757,20.226392415775873
36.0,1.0,II,210,1200.0,0.758,20.328371363339635
36.0,1.0,II,210,1200.0,0.759,20.42880287786088
36.0,1.0,II,210,1200.0,0.76,20.527707440789204
36.0,1.0,II,210,1200.0,0.761,20.625105556403277
36.0,1.0,II,210,1200.0,0.762,20.72101773290578
36.0,1.0,II,210,1200.0,0.763,20.81546446450121
36.0,1.0,II,210,1200.0,0.764,20.908466214432202
36.0,1.0,II,210,1200.0,0.765,21.000043398948478
36.0,1.0,II,210,1200.0,0.766,21.090216372182706
36.0,1.0,II,210,1200.0,0.767,21.179005411906623
36.0,1.0,II,210,1200.0,0.768,21.266430706139985
36.0,1.0,II,210,1200.0,0.769,21.352512340585385
36.0,1.0,II,210,1200.0,0.77,21.437270286861057
36.0,1.0,II,210,1200.0,0.771,21.520724391504437
36.0,1.0,II,210,1200.0,0.772,21.60289436571842
36.0,1.0,II,210,1200.0,0.773,21.683799775833236
36.0,1.0,II,210,1200.0,0.774,21.763460034456283
36.0,1.0,II,210,1200.0,0.775,21.841894392283372
36.0,1.0,II,210,1200.0,0.776,21.91912193054403
36.0,1.0,II,210,1200.0,0.777,21.99516155405501
36.0,1.0,II,210,1200.0,0.778,22.070031984856065
36.0,1.0,II,210,1200.0,0.779,22.143751756402267
36.0,1.0,II,210,1200.0,0.78,22.216339208288353
36.0,1.0,II,210,1200.0,0.781,22.287812481480373
36.0,1.0,II,210,1200.0,0.782,22.35818951403116
36.0,1.0,II,210,1200.0,0.783,22.427488037256413
36.0,1.0,II,210,1200.0,0.784,22.495725572348547
36.0,1.0,II,210,1200.0,0.785,22.562919427406857
36.0,1.0,II,210,1200.0,0.786,22.62908669486232
36.0,1.0,II,210,1200.0,0.787,22.69424424927683
36.0,1.0,II,210,1200.0,0.788,22.758408745496503
36.0,1.0,II,210,1200.0,0.789,22.821596617140074
36.0,1.0,II,210,1200.0,0.79,22.88382407540384
36.0,1.0,II,210,1200.0,0.791,22.945107108164834
36.0,1.0,II,210,1200.0,0.792,23.00546147936538
36.0,1.0,II,210,1200.0,0.793,23.064902728662165
36.0,1.0,II,210,1200.0,0.794,23.123446171323828
36.0,1.0,II,210,1200.0,0.795,23.181106898361893
36.0,1.0,II,210,1200.0,0.796,23.23789977688021
36.0,1.0,II,210,1200.0,0.797,23.293839450628724
36.0,1.0,II,210,1200.0,0.798,23.348940340748253
36.0,1.0,II,210,1200.0,0.799,23.40321664669327
36.0,1.0,II,210,1200.0,0.8,23.45668234732027
36.0,1.0,II,210,1200.0,0.801,23.509351202130134
36.0,1.0,II,210,1200.0,0.802,23.561236752652903
36.0,1.0,II,210,1200.0,0.803,23.612352323964778
36.0,1.0,II,210,1200.0,0.804,23.662711026326583
36.0,1.0,II,210,1200.0,0.805,23.712325756934423
36.0,1.0,II,210,1200.0,0.806,23.761209201772974
36.0,1.0,II,210,1200.0,0.807,23.809373837562923
36.0,1.0,II,210,1200.0,0.808,23.85683193379409
36.0,1.0,II,210,1200.0,0.809,23.903595554836308
36.0,1.0,II,210,1200.0,0.81,23.949676562120892
36.0,1.0,II,210,1200.0,0.811,23.995086616385
36.0,1.0,II,210,1200.0,0.812,24.039837179973134
36.0,1.0,II,210,1200.0,0.813,24.083939519188366
36.0,1.0,II,210,1200.0,0.814,24.12740470668855
36.0,1.0,II,210,1200.0,0.815,24.17024362392062
36.0,1.0,II,210,1200.0,0.816,24.212466963588692
36.0,1.0,II,210,1200.0,0.817,24.25408523215067
36.0,1.0,II,210,1200.0,0.818,24.295108752338347
36.0,1.0,II,210,1200.0,0.819,24.33554766569698
36.0,1.0,II,210,1200.0,0.82,24.375411935140246
36.0,1.0,II,210,1200.0,0.821,24.414711347516363
36.0,1.0,II,210,1200.0,0.822,24.453455516182082
36.0,1.0,II,210,1200.0,0.823,24.491653883580966
36.0,1.0,II,210,1200.0,0.824,24.529315723822922
36.0,1.0,II,210,1200.0,0.825,24.566450145262007
36.0,1.0,II,210,1200.0,0.826,24.603066093069607
36.0,1.0,II,210,1200.0,0.827,24.639172351800806
36.0,1.0,II,210,1200.0,0.828,24.67477754795111
36.0,1.0,II,210,1200.0,0.829,24.70989015250174
36.0,1.0,II,210,1200.0,0.83,24.74451848345123
36.0,1.0,II,210,1200.0,0.831,24.778670708331383
36.0,1.0,II,210,1200.0,0.832,24.81235484670632
36.0,1.0,II,210,1200.0,0.833,24.84557877265238
36.0,1.0,II,210,1200.0,0.834,24.87835021721793
36.0,1.0,II,210,1200.0,0.835,24.910676770861528
36.0,1.0,II,210,1200.0,0.836,24.942565885867257
36.0,1.0,II,210,1200.0,0.837,24.974024878736188
36.0,1.0,II,210,1200.0,0.838,25.005060932553047
36.0,1.0,II,210,1200.0,0.839,25.035681099326666
36.0,1.0,II,210,1200.0,0.84,25.065892302304594
36.0,1.0,II,210,1200.0,0.841,25.09570133825949
36.0,1.0,II,210,1200.0,0.842,25.125114879748356
36.0,1.0,II,210,1200.0,0.843,25.154139477342813
36.0,1.0,II,210,1200.0,0.844,25.18278156183061
36.0,1.0,II,210,1200.0,0.845,25.211047446387646
36.0,1.0,II,210,1200.0,0.846,25.238943328720374
36.0,1.0,II,210,1200.0,0.847,25.26647529317802
36.0,1.0,II,210,1200.0,0.848,25.29364931283465
36.0,1.0,II,210,1200.0,0.849,25.32047125154092
36.0,1.0,II,210,1200.0,0.85,25.346946865944965
36.0,1.0,II,210,1200.0,0.851,25.37308180748293
36.0,1.0,II,210,1200.0,0.852,25.398881624338664
36.0,1.0,II,210,1200.0,0.853,25.424351763372606
36.0,1.0,II,210,1200.0,0.854,25.449497572020373
36.0,1.0,II,210,1200.0,0.855,25.474324300160283
36.0,1.0,II,210,1200.0,0.856,25.49883710195079
36.0,1.0,II,210,1200.0,0.857,25.523041037637192
36.0,1.0,II,210,1200.0,0.858,25.546941075328398
36.0,1.0,II,210,1200.0,0.859,25.5705420927435
36.0,1.0,II,210,1200.0,0.86,25.593848878928522
36.0,1.0,II,210,1200.0,0.861,25.61686613594363
36.0,1.0,II,210,1200.0,0.862,25.639598480520803
36.0,1.0,II,210,1200.0,0.863,25.662050445692547
36.0,1.0,II,210,1200.0,0.864,25.684226482391633
36.0,1.0,II,210,1200.0,0.865,25.70613096102239
36.0,1.0,II,210,1200.0,0.866,25.727768173003685
36.0,1.0,II,210,1200.0,0.867,25.749142332283743
36.0,1.0,II,210,1200.0,0.868,25.77025757682794
36.0,1.0,II,210,1200.0,0.869,25.791117970078474
36.0,1.0,II,210,1200.0,0.87,25.811727502387804
36.0,1.0,II,210,1200.0,0.871,25.83209009242511
36.0,1.0,II,210,1200.0,0.872,25.852209588556498
36.0,1.0,II,210,1200.0,0.873,25.872089770199544
36.0,1.0,II,210,1200.0,0.874,25.89173434915199
36.0,1.0,II,210,1200.0,0.875,25.911146970895615
36.0,1.0,II,210,1200.0,0.876,25.930331215874904
36.0,1.0,II,210,1200.0,0.877,25.94929060075177
36.0,1.0,II,210,1200.0,0.878,25.968028579635824
36.0,1.0,II,210,1200.0,0.879,25.98654854529107
36.0,1.0,II,210,1200.0,0.88,26.004853830319494
36.0,1.0,II,210,1200.0,0.881,26.022947708321432
36.0,1.0,II,210,1200.0,0.882,26.040833395033637
36.0,1.0,II,210,1200.0,0.883,26.058514049444973
36.0,1.0,II,210,1200.0,0.884,26.075992774890445
36.0,1.0,II,210,1200.0,0.885,26.093272620123635
36.0,1.0,II,210,1200.0,0.886,26.110356580368318
36.0,1.0,II,210,1200.0,0.887,26.127247598349097
36.0,1.0,II,210,1200.0,0.888,26.143948565301827
36.0,1.0,II,210,1200.0,0.889,26.160462321964147
36.0,1.0,II,210,1200.0,0.89,26.176791659546296
36.0,1.0,II,210,1200.0,0.891,26.192939320682594
36.0,1.0,II,210,1200.0,0.892,26.20890800036412
36.0,1.0,II,210,1200.0,0.893,26.224700346852856
36.0,1.0,II,210,1200.0,0.894,26.24031896257755
36.0,1.0,II,210,1200.0,0.895,26.255766405011634
36.0,1.0,II,210,1200.0,0.896,26.27104518753362
36.0,1.0,II,210,1200.0,0.897,26.28615778027055
36.0,1.0,II,210,1200.0,0.898,26.30110661092405
36.0,1.0,II,210,1200.0,0.899,26.315894065580242
36.0,1.0,II,210,1200.0,0.9,26.330522489503362
36.0,1.0,II,210,1200.0,0.901,26.344994187913137
36.0,1.0,II,210,1200.0,0.902,26.359311426746924
36.0,1.0,II,210,1200.0,0.903,26.37347643340638
36.0,1.0,II,210,1200.0,0.904,26.387491397488905
36.0,1.0,II,210,1200.0,0.905,26.40135847150485
36.0,1.0,II,210,1200.0,0.906,26.41507977157982
36.0,1.0,II,210,1200.0,0.907,26.428657378143036
36.0,1.0,II,210,1200.0,0.908,26.442093336601864
36.0,1.0,II,210,1200.0,0.909,26.455389658002783
36.0,1.0,II,210,1200.0,0.91,26.46854831967883
36.0,1.0,II,210,1200.0,0.911,26.481571265884185
36.0,1.0,II,210,1200.0,0.912,26.49446040841611
36.0,1.0,II,210,1200.0,0.913,26.507217627223962
36.0,1.0,II,210,1200.0,0.914,26.519844771006284
36.0,1.0,II,210,1200.0,0.915,26.532343657795742
36.0,1.0,II,210,1200.0,0.916,26.54471607553232
36.0,1.0,II,210,1200.0,0.917,26.556963782624962
36.0,1.0,II,210,1200.0,0.918,26.569088508501853
36.0,1.0,II,210,1200.0,0.919,26.581091954149862
36.0,1.0,II,210,1200.0,0.92,26.592975792642775
36.0,1.0,II,210,1200.0,0.921,26.604741669659337
36.0,1.0,II,210,1200.0,0.922,26.61639120399054
36.0,1.0,II,210,1200.0,0.923,26.62792598803688
36.0,1.0,II,210,1200.0,0.924,26.639347588295678
36.0,1.0,II,210,1200.0,0.925,26.65065754583863
36.0,1.0,II,210,1200.0,0.926,26.66185737677962
36.0,1.0,II,210,1200.0,0.927,26.67294857273335
36.0,1.0,II,210,1200.0,0.928,26.683932601264832
36.0,1.0,II,210,1200.0,0.929,26.694810906329746
36.0,1.0,II,210,1200.0,0.93,26.705584908706026
36.0,1.0,II,210,1200.0,0.931,26.71625600641695
36.0,1.0,II,210,1200.0,0.932,26.726825575145654
36.0,1.0,II,210,1200.0,0.933,26.73729496864163
36.0,1.0,II,210,1200.0,0.934,26.747665519118705
36.0,1.0,II,210,1200.0,0.935,26.757938537645646
36.0,1.0,II,210,1200.0,0.936,26.76811531452856
36.0,1.0,II,210,1200.0,0.937,26.77819711968589
36.0,1.0,II,210,1200.0,0.938,26.788185203016106
36.0,1.0,II,210,1200.0,0.939,26.798080794757873
36.0,1.0,II,210,1200.0,0.94,26.807885105843248
36.0,1.0,II,210,1200.0,0.941,26.817599328243833
36.0,1.0,II,210,1200.0,0.942,26.827224635310245
36.0,1.0,II,210,1200.0,0.943,26.836762182104565
36.0,1.0,II,210,1200.0,0.944,26.84621310572675
36.0,1.0,II,210,1200.0,0.945,26.855578525634076
36.0,1.0,II,210,1200.0,0.946,26.86485954395473
36.0,1.0,II,210,1200.0,0.947,26.874057245795075
36.0,1.0,II,210,1200.0,0.948,26.8831726995409
36.0,1.0,II,210,1200.0,0.949,26.892206957152773
36.0,1.0,II,210,1200.0,0.95,26.90116105445567
36.0,1.0,II,210,1200.0,0.951,26.91003601142306
36.0,1.0,II,210,1200.0,0.952,26.91883283245514
36.0,1.0,II,210,1200.0,0.953,26.9275525066519
36.0,1.0,II,210,1200.0,0.954,26.93619600808097
36.0,1.0,II,210,1200.0,0.955,26.944764296039935
36.0,1.0,II,210,1200.0,0.956,26.953258315313974
36.0,1.0,II,210,1200.0,0.957,26.96167899642815
36.0,1.0,II,210,1200.0,0.958,26.970027255895047
36.0,1.0,II,210,1200.0,0.959,26.97830399645757
36.0,1.0,II,210,1200.0,0.96,26.986510107327124
36.0,1.0,II,210,1200.0,0.961,26.99464646441707
36.0,1.0,II,210,1200.0,0.962,27.00271393057182
36.0,1.0,II,210,1200.0,0.963,27.010713355791577
36.0,1.0,II,210,1200.0,0.964,27.018645577452588
36.0,1.0,II,210,1200.0,0.965,27.026511420523377
36.0,1.0,II,210,1200.0,0.966,27.034311697776833
36.0,1.0,II,210,1200.0,0.967,27.042047209998067
36.0,1.0,II,210,1200.0,0.968,27.04971874618854
36.0,1.0,II,210,1200.0,0.969,27.057327083766243
36.0,1.0,II,210,1200.0,0.97,27.064872988762005
36.0,1.0,II,210,1200.0,0.971,27.072357216012126
36.0,1.0,II,210,1200.0,0.972,27.07978050934755
36.0,1.0,II,210,1200.0,0.973,27.087143601779054
36.0,1.0,II,210,1200.0,0.974,27.0944472156794
36.0,1.0,II,210,1200.0,0.975,27.10169206296177
36.0,1.0,II,210,1200.0,0.976,27.108878845254967
36.0,1.0,II,210,1200.0,0.977,27.116008254075275
36.0,1.0,II,210,1200.0,0.978,27.123080970995208
36.0,1.0,II,210,1200.0,0.979,27.130097667808904
36.0,1.0,II,210,1200.0,0.98,27.137059006694706
36.0,1.0,II,210,1200.0,0.981,27.143965640374436
36.0,1.0,II,210,1200.0,0.982,27.15081821226993
36.0,1.0,II,210,1200.0,0.983,27.157617356656562
36.0,1.0,II,210,1200.0,0.984,27.164363698813947
36.0,1.0,II,210,1200.0,0.985,27.171057855173824
36.0,1.0,II,210,1200.0,0.986,27.17770043346526
36.0,1.0,II,210,1200.0,0.987,27.184292032857183
36.0,1.0,II,210,1200.0,0.988,27.190833244098176
36.0,1.0,II,210,1200.0,0.989,27.19732464965391
36.0,1.0,II,210,1200.0,0.99,27.203766823841853
36.0,1.0,II,210,1200.0,0.991,27.21016033296368
36.0,1.0,II,210,1200.0,0.992,27.21650573543505
36.0,1.0,II,210,1200.0,0.993,27.222803581913332
36.0,1.0,II,210,1200.0,0.994,27.22905441542275
36.0,1.0,II,210,1200.0,0.995,27.23525877147717
36.0,1.0,II,210,1200.0,0.996,27.24141717820114
36.0,1.0,II,210,1200.0,0.997,27.247530156448185
36.0,1.0,II,210,1200.0,0.998,27.253598219917222
36.0,1.0,II,210,1200.0,0.999,27.259621875266927
36.0,1.0,II,210,1200.0,1.0,27.265601622227926
